Function Number,Mean Error,Standard Deviation,Mean Time
18,163.64145606236974,31.863145845862697,108.74819474220276
19,5.291996898671266,0.7944549624055792,162.74615473747252
20,11.734756102980555,0.3714495927454183,228.15768213272094
